stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,0
3dpf,1.72,0.57,0,0,1.15,0,0,0
5dpf,0.52,1.55,0.52,0.52,2.07,0.52,1.03,0.52
10dpf,1.88,3.14,0,0,0,0,0,0
