stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,0
12hpf,3.86,0,0,0,3.86,0,0,0,5.78,5.78
14hpf,351.11,3.34,0,3.34,3.34,10.03,0,0,6.69,6.69
16hpf,188.68,4.1,0,2.05,10.25,2.05,0,0,6.15,14.36
19hpf,687.4,0,0,0,2.19,2.19,0,0,0,21.89
24hpf,471,1,4,2,15,7,0,0,18,20
2dpf,175.16,0,2.5,15.01,99.26,140.12,4.17,0.83,42.54,30.03
3dpf,845.88,4.02,1.72,4.02,17.24,440.75,1.72,0,22.99,8.62
5dpf,66.67,4.13,10.34,17.06,23.77,314.23,4.65,1.03,44.96,35.66
10dpf,255.41,2.51,9.41,5.65,5.65,244.11,0.63,0,45.81,1.88
