stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,3.86,1.93,0,0,0,0,0,1.93,0,36.63
14hpf,20.06,3.34,6.69,0,6.69,0,0,0,0,40.13
16hpf,16.41,6.15,10.25,8.2,12.3,6.15,0,2.05,4.1,24.61
19hpf,91.95,0,2.19,4.38,43.78,0,2.19,2.19,0,41.59
24hpf,88,8,25,5,24,8,6,0,32,19
2dpf,320.29,9.17,41.7,60.05,135.95,242.72,36.7,6.67,110.93,231.04
3dpf,1003.91,22.99,27.01,41.95,45.4,486.72,15.52,0,24.14,103.44
5dpf,111.64,22.74,79.07,111.64,49.62,775.24,33.59,12.4,112.67,616.06
10dpf,483.83,42.67,97.27,99.78,50.83,873.53,27.61,0,94.13,101.03
