stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,6,0,0,0,1,0,0,0,0
2dpf,40.04,2.5,0.83,0.83,4.17,0,0,1.67,0.83
3dpf,133.89,0.57,0,0.57,6.9,0,0,0,0.57
5dpf,7.24,1.03,0,0.52,7.75,1.03,1.03,1.55,3.1
10dpf,48.95,0,0.63,0,1.88,0,0,0.63,0
