stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,5,0,0,3.34,0.83,0.83,0,17.52
3dpf,5.17,3.45,0,2.87,0,1.72,0,5.75
5dpf,4.13,8.27,0.52,2.58,0.52,2.58,1.03,31.01
10dpf,4.39,5.02,0,1.88,0,0.63,0,10.67
