stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,53.5
16hpf,0,0,28.71,2.05,0,0,0,0,4.1
19hpf,0,0,21.89,0,0,0,0,0,225.49
24hpf,0,0,8,0,0,0,0,0,2
2dpf,2.5,0,12.51,0,1.67,3.34,0,1.67,95.08
3dpf,14.37,1.15,17.24,0,0,2.3,0,0,47.7
5dpf,0.52,0.52,37.21,0,0.52,5.17,0.52,0.52,96.13
10dpf,5.65,0,14.43,0.63,0,3.14,0,0.63,29.49
