stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,6
2dpf,36.7,0,0.83,1.67,12.51,0.83,16.68
3dpf,12.64,0,0.57,0,29.88,0,0.57
5dpf,1.55,1.03,1.03,1.03,38.25,0,1.03
10dpf,4.39,0,0,0,8.16,0,0
