stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,3.34,2.5,0.83,0
3dpf,81.6,0,0,0,2.87,0,0.57
5dpf,1.03,0.52,0.52,0,1.03,0.52,0.52
10dpf,23.85,0.63,1.26,0,1.88,0,0
