stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,9.17,0,0.83,0,0,0.83,0
3dpf,1.15,7.47,0,0,0.57,0.57,1.15,0
5dpf,0.52,97.68,0.52,0,2.58,0,1.03,2.58
10dpf,2.51,32.63,0,0,1.88,0,0,0
