stage,central_nervous_system,endoderm,mesenchyme,periderm
19hpf,0,0,0,4.38
24hpf,1,0,0,34
2dpf,0,0,0,1.67
3dpf,0,1.15,0,9.77
5dpf,1.03,0,3.1,12.92
10dpf,0,0,0,9.41
