stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
19hpf,0,0,0,0,0,0,0,30.65
24hpf,0,0,0,0,0,0,0,33
2dpf,2.5,0,0,1.67,0,0.83,0.83,291.09
3dpf,2.3,3.45,0,1.15,0.57,0.57,0.57,34.48
5dpf,2.58,0,0.52,1.03,2.07,1.03,0.52,201.05
10dpf,1.26,0,0,0.63,1.26,0,0.63,41.42
