stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,3.86,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,4.38,0,0,0,2.19
24hpf,0,0,0,0,1,1,0,0,0
2dpf,0.83,0,0,5,0,2.5,0,1.67,0
3dpf,4.02,2.3,0,5.17,1.72,2.3,0,0.57,0
5dpf,16.54,7.24,0.52,16.02,1.03,9.82,1.55,3.1,1.55
10dpf,11.3,1.26,0,5.02,0,1.88,1.88,0.63,0
