stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,1.67,1.67,0,0.83,0.83
3dpf,10.92,1.15,0.57,8.62,0,1.15,0
5dpf,1.55,0,0,2.07,1.03,1.03,0.52
10dpf,4.39,0,0,1.26,0,0.63,0
