stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,21.69,0,0,1.67,7.51,15.01,0,3.34,3.34
3dpf,51.72,0.57,0.57,1.72,1.72,18.39,0,1.15,1.15
5dpf,3.62,1.55,1.55,3.1,1.03,16.54,0.52,1.55,8.27
10dpf,12.55,0,1.88,0.63,1.88,5.02,0,1.26,0.63
