stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,1.67,0.83,0.83,0,0
3dpf,93.09,0.57,0.57,0.57,1.15,1.15,0,1.15,1.15
5dpf,3.62,0,2.07,1.03,0,6.72,0,0.52,2.58
10dpf,61.5,0,0,0.63,0,0.63,0,0,0
