stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
16hpf,0,0,0,2.05,0,0,0,0,0
2dpf,2.5,0,0,20.85,14.18,1.67,0.83,2.5,0
3dpf,18.39,0,0,8.62,42.52,0,0,0,0
5dpf,0.52,1.03,0.52,4.13,26.88,0.52,0.52,0,1.03
10dpf,6.9,0,0,0,12.55,0,0,0,0
