stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,2
2dpf,2.5,0,10.01,0.83,0,0,0,0,26.69
3dpf,5.17,0.57,10.92,1.15,1.72,0,0,0,21.84
5dpf,12.4,4.65,23.26,0.52,6.2,1.03,0.52,0.52,75.46
10dpf,47.69,1.88,14.43,0.63,1.88,0.63,0,0.63,22.59
