stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,0.83,0,2.5,11.68,5.84,0,2.5,3.34
5dpf,1.55,2.07,1.55,3.1,5.69,2.07,1.55,26.36
10dpf,0,0.63,0,0,0,0,0,0
