stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32,82.58
12hpf,3.86,15.42,0,0,0,0,0,3.86,1.93,52.05
14hpf,6.69,6.69,3.34,3.34,0,0,0,6.69,13.38,224.04
16hpf,12.3,18.46,12.3,24.61,10.25,0,0,2.05,20.51,84.08
19hpf,10.95,0,37.22,24.08,6.57,0,0,21.89,0,144.49
24hpf,5,8,40,6,6,2,1,4,9,76
2dpf,80.07,2.5,25.86,91.75,67.56,87.58,21.69,10.01,37.53,238.55
3dpf,61.49,8.05,17.24,44.25,22.41,249.4,0.57,0,10.34,104.59
5dpf,100.78,28.43,98.2,169,23.26,279.09,15.5,20.16,50.13,278.05
10dpf,81.58,32,82.21,146.22,30.75,281.76,18.83,1.88,33.89,67.77
