stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
3dpf,6.9,0,0.57,1.15,9.77,0,0,2.3
5dpf,4.13,1.03,1.03,0.52,8.27,4.65,3.1,5.69
10dpf,3.77,0,0,0,0,5.65,0,0
