stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,19.18,0,1.67,6.67,19.18,0.83,1.67,8.34
3dpf,44.25,1.72,0.57,0.57,15.52,1.15,2.3,1.72
5dpf,3.62,0,1.03,1.03,11.89,1.03,1.03,9.82
10dpf,6.28,0,0.63,0.63,4.39,0,1.26,0
