stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0.83,0.83,5
3dpf,0.57,0.57,0,1.15,10.34
5dpf,1.03,0,0,0.52,32.04
10dpf,0,0,0,1.26,13.18
