stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,5.84,0,1.67,2.5,0,0.83,3.34
3dpf,5.75,1.72,0,0,1.72,0,0.57,0.57
5dpf,2.58,4.13,0.52,0,0.52,0.52,0,0.52
10dpf,3.77,1.88,0.63,0,3.77,0,0.63,0.63
