stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,2.5,0.83,6.67,0,0,1.67,0
3dpf,4.02,0.57,0,0,0,1.72,0,0.57
5dpf,1.03,4.65,2.58,1.55,0.52,2.07,0,1.55
10dpf,0,3.77,0,0,0,0.63,0,0.63
