stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,10.32,0,1125.2,82.58,0,206.46,2560.09,2353.63
12hpf,5833.37,175.43,13.49,175.43,1482.44,260.25,15.42,350.85,2642.95,1842.93
14hpf,5691.26,76.91,207.32,347.76,1173.7,531.67,96.97,133.75,2176.85,2203.61
16hpf,4751.74,205.08,381.45,313.78,1523.76,611.14,153.81,203.03,2079.53,2397.41
19hpf,7049.17,61.3,172.95,186.08,906.32,387.49,218.92,74.43,777.16,2204.51
24hpf,4667,93,1073,122,1162,528,254,33,1828,898
2dpf,1047.6,67.56,128.45,100.09,422.04,799.04,122.61,23.35,502.95,315.28
3dpf,2110.67,116.08,90.79,50.57,63.79,699.34,54.59,0,186.76,222.96
5dpf,658.96,81.14,362.81,260.48,156.08,1985.14,126.11,181.92,587.12,1940.18
10dpf,1430.15,195.79,301.84,282.39,162.53,2710.31,99.15,6.28,562.27,379.66
