stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5,0,0,0,1.67,0.83,0,0.83,0.83
3dpf,199.98,0,0.57,0,0,4.6,0,1.15,0.57
5dpf,1.55,0,0.52,0,1.03,7.75,0.52,2.58,2.07
10dpf,143.71,0.63,0,1.88,0,1.26,0,3.14,0
