stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.34,0,0,8.34,107.6,0.83,9.17,0.83,0
3dpf,4.6,0,0.57,1.15,129.87,0.57,0,1.72,0
5dpf,4.65,0.52,0.52,1.55,122.49,1.55,10.34,2.58,2.58
10dpf,3.77,0,0,0,43.93,1.26,0,1.26,0
