stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,567.76,20.65,0,0,154.84,30.97,0,82.58,320.01,423.24
12hpf,755.68,57.83,11.57,52.05,225.55,40.48,3.86,171.57,454.95,385.55
14hpf,250.79,3.34,16.72,56.85,50.16,30.09,0,26.75,83.6,90.28
16hpf,293.27,18.46,53.32,86.13,133.3,88.19,10.25,34.86,131.25,200.98
19hpf,317.43,6.57,19.7,67.86,63.49,17.51,10.95,10.95,26.27,179.51
24hpf,513,10,148,138,111,78,67,11,78,131
2dpf,894.96,14.18,164.31,177.66,351.98,665.59,85.91,23.35,188.5,449.57
3dpf,2990.45,37.93,115.5,84.47,84.47,1037.81,25.86,0,64.36,228.13
5dpf,333.87,63.57,342.14,293.56,92,1043.99,72.87,72.36,145.23,836.23
10dpf,1250.67,102.92,279.25,151.86,37.65,585.49,32,1.26,67.77,164.41
