stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
3dpf,6.32,0,0,7.47,1.15
5dpf,2.58,0.52,0.52,10.34,1.03
10dpf,4.39,0,0,9.41,1.26
