stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,30.97
14hpf,3.34,0,3.34,0,0,0,103.66
16hpf,2.05,0,0,0,0,0,4.1
19hpf,2.19,0,0,0,0,0,15.32
24hpf,3,0,0,0,0,0,8
2dpf,15.01,0,4.17,0.83,1.67,0.83,78.4
3dpf,24.14,1.15,1.15,0,0,0,12.64
5dpf,27.91,0.52,2.58,0.52,4.13,1.03,82.69
10dpf,21.96,0,1.26,0,1.26,0,22.59
