stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,1,0
2dpf,3.34,0,0,2.5,5,0,0.83,3.34,11.68
3dpf,139.64,0,0.57,0.57,7.47,0.57,0,0,1.15
5dpf,3.62,1.03,1.55,1.03,7.24,0,1.55,1.03,1.03
10dpf,69.03,1.88,0,0,5.65,0,0.63,1.26,0
