stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,0.83,3.34,20.02,0,0.83
3dpf,13.22,13.79,0.57,0,0,4.02,0,0.57,0.57
5dpf,1.55,27.91,0,14.99,0,8.79,1.55,0.52,1.55
10dpf,6.9,23.22,0,10.04,0.63,3.14,0.63,0.63,1.26
