stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,464.53,10.32,0,0,82.58,10.32,0,72.26,123.88,268.4
12hpf,1395.69,19.28,3.86,13.49,138.8,25.06,3.86,148.44,391.33,566.76
14hpf,287.57,3.34,10.03,10.03,16.72,20.06,3.34,33.44,40.13,374.51
16hpf,299.42,16.41,24.61,26.66,82.03,22.56,4.1,49.22,57.42,342.49
19hpf,229.86,6.57,8.76,24.08,17.51,10.95,2.19,21.89,2.19,621.73
24hpf,246,5,77,11,49,34,11,6,49,267
2dpf,317.78,17.52,54.21,47.54,70.9,170.99,27.52,22.52,52.55,343.64
3dpf,1513.04,56.32,40.8,60.34,28.73,255.72,14.37,0,18.96,197.68
5dpf,110.6,26.88,99.75,97.68,19.64,140.06,14.47,19.12,33.08,449.12
10dpf,256.03,53.97,161.28,149.35,13.18,176.34,9.41,0.63,25.73,107.31
