stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,2,0,0,0,0,0
2dpf,0.83,0,15.85,0,0,0,0.83,1.67
3dpf,4.02,1.15,49.99,1.15,0.57,1.15,0,0.57
5dpf,1.55,0,42.9,0,3.1,0,0.52,2.07
10dpf,1.88,0,88.48,0.63,0.63,0.63,0.63,3.77
