stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,0.83,0.83,0,5
3dpf,3.45,3.45,0,0,1.72,0,0,0
5dpf,0,28.43,0.52,0.52,2.58,0,0,4.13
10dpf,5.65,76.56,1.88,0,1.88,0,1.88,1.26
