stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,0,0
12hpf,1.93,0,0,0,0,0,0,0,1.93,1.93
14hpf,3.34,0,0,0,0,3.34,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,0,0
19hpf,24.08,0,0,0,0,0,0,0,0,4.38
24hpf,6,0,2,0,0,0,0,0,0,0
2dpf,123.44,2.5,12.51,15.85,75.9,50.04,10.01,0,19.18,40.04
3dpf,104.59,2.3,2.87,1.15,3.45,17.81,0.57,0,0,2.87
5dpf,11.37,2.58,10.34,5.17,7.75,34.63,2.07,0.52,6.72,19.64
10dpf,24.47,0.63,5.02,3.77,0.63,23.22,0,0,1.26,1.26
