stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,0,0,0,0,0,0,0,0,1.93,0
14hpf,0,0,0,0,0,0,0,0,3.34,0
16hpf,4.1,0,4.1,0,2.05,0,0,2.05,4.1,2.05
19hpf,10.95,0,0,0,10.95,0,0,0,0,6.57
24hpf,6,0,7,2,8,0,0,0,4,3
2dpf,110.1,3.34,23.35,35.87,128.45,262.73,20.02,2.5,98.42,106.76
3dpf,180.44,9.77,31.03,11.49,27.58,372.94,6.9,0,24.14,58.04
5dpf,172.62,32.04,84.76,86.83,43.93,665.68,25.32,16.54,133.86,463.6
10dpf,133.04,30.75,47.06,25.1,13.81,259.17,12.55,0,32.63,53.34
