stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,10.32,0,0,0,0,0,0,0,0
12hpf,23.13,0,0,0,1.93,0,0,0,1.93,1.93
14hpf,36.78,0,0,3.34,3.34,10.03,0,0,0,3.34
16hpf,22.56,4.1,2.05,10.25,4.1,4.1,0,0,0,6.15
19hpf,35.03,0,4.38,6.57,6.57,6.57,0,0,0,0
24hpf,17,1,4,4,7,3,0,0,0,0
2dpf,268.57,0.83,5,28.36,73.4,184.33,31.69,4.17,25.02,38.37
3dpf,489.6,0.57,2.87,6.9,4.02,117.23,1.15,0,9.19,11.49
5dpf,87.34,0.52,18.61,21.71,10.85,106.47,11.89,4.13,13.44,42.38
10dpf,177.59,0.63,20.71,15.06,1.26,38.91,2.51,0,3.77,3.77
