stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,1.93,0,0,0,0,1.93,0,0,0,0
14hpf,13.38,0,3.34,0,3.34,0,0,0,3.34,6.69
16hpf,6.15,2.05,2.05,2.05,8.2,2.05,0,2.05,0,6.15
19hpf,28.46,0,2.19,0,2.19,0,2.19,0,2.19,15.32
24hpf,15,0,5,3,8,15,10,0,9,13
2dpf,148.47,7.51,28.36,26.69,60.89,96.75,36.7,2.5,47.54,120.94
3dpf,587.29,9.19,11.49,17.81,12.07,136.77,6.32,0,12.07,37.35
5dpf,82.69,17.06,50.13,69.26,17.06,197.43,18.61,9.82,37.73,223.79
10dpf,299.96,20.08,42.67,31.38,11.3,128.64,11.3,0.63,16.94,42.04
