stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.93,0,0,0
24hpf,6,0,0,0,1,1,0,0,0
2dpf,14.18,0,0.83,0,10.84,20.02,0,1.67,0
3dpf,76.43,0,0.57,0.57,0,16.09,0,1.15,1.15
5dpf,7.75,0.52,1.03,0,0,13.44,2.07,0.52,3.1
10dpf,20.08,0,0,0,0.63,8.79,0.63,0,0
