stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0
2dpf,24.19,1.67,0,11.68,16.68,1.67,1.67,7.51
3dpf,35.63,1.15,0,1.15,9.77,0,0,1.72
5dpf,2.07,1.03,2.58,0,7.75,0.52,0.52,6.2
10dpf,13.18,2.51,2.51,0.63,10.04,0,0.63,0.63
