stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,1,0,0,0
2dpf,10.01,0,1.67,0,2.5,0,0.83,2.5
3dpf,200.55,0.57,0.57,0,1.15,0,0,0
5dpf,0.52,0,0,1.55,3.62,0.52,1.03,0.52
10dpf,33.89,1.26,0,2.51,0.63,0,0,0
