stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0.83,0,0.83,1.67,0.83
3dpf,139.64,1.15,0,0.57,86.77,0,0.57,0.57
5dpf,1.03,1.03,0.52,1.03,67.7,0.52,0.52,2.07
10dpf,32,0,0.63,3.77,98.52,0,0,0.63
