stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0,0.83,1.67,4.17
3dpf,8.05,0.57,4.02,0,0.57,1.72,0,0,4.6
5dpf,0,0,5.69,0.52,0,0.52,0,0.52,1.03
10dpf,7.53,0.63,65.26,0,0,1.26,0,0,3.77
