stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.68,0,0,0.83,0.83,4.17,2.5,0
3dpf,81.6,0,0.57,0,1.15,45.97,0,0
5dpf,5.69,1.55,1.55,2.58,0,28.94,1.55,1.03
10dpf,30.75,3.14,0,0,0,15.06,0,0
