stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0,0
2dpf,0,0,0,0,1.67,0,0,0.83,1.67
3dpf,28.73,0.57,0,1.15,16.66,0.57,0,0,2.87
5dpf,1.55,2.07,1.55,3.62,41.35,0,0.52,3.1,17.06
10dpf,0.63,0,0,0,6.9,0,0,0.63,0
