stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,2.19,0,0,0,0
2dpf,0,1.67,0,0.83,5.84,18.35,13.35,0
3dpf,1.72,4.6,0.57,1.72,1.15,14.37,4.02,0
5dpf,0,13.44,2.07,2.58,0,9.82,2.07,3.62
10dpf,1.26,12.55,3.14,2.51,0.63,4.39,0.63,0
