stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,20.85,0,0,0.83,0,2.5,0.83,0.83,1.67
3dpf,269.51,0.57,0,1.15,0,13.22,0,0,1.15
5dpf,12.92,0,0.52,5.17,1.03,5.69,0.52,0,0.52
10dpf,40.16,1.26,0,6.28,0,6.9,0,0,0
