stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,1,10,0
2dpf,30.03,0.83,5.84,9.17,23.35,2.5,0,30.03,14.18
3dpf,5.17,0,0,0,2.3,0.57,0,2.87,0.57
5dpf,0.52,0,1.55,0,2.58,0,0,2.07,0.52
10dpf,3.14,0,0,0,0.63,0,0,0.63,0
