stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,4.1,0,0,4.1,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,3
2dpf,55.05,1.67,0.83,8.34,5.84,25.86,6.67,0,27.52
3dpf,17.24,4.6,0,2.87,0.57,18.39,0,0,15.52
5dpf,38.25,4.65,0,11.89,0.52,32.04,0,1.03,41.86
10dpf,21.34,1.26,0.63,6.9,0,13.81,0,0.63,11.3
