stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,2.5,1.67,3.34,2.5,0.83,1.67,4.17
3dpf,2.3,0,1.15,0,14.37,0,0,0,8.62
5dpf,5.69,4.65,7.24,0,9.3,1.03,0,0,53.23
10dpf,1.88,0,5.02,0,11.92,0,0,0.63,18.83
