stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,2.5,0.83,0,1.67
3dpf,0,0,6.32,0,0,0
5dpf,0.52,0,3.1,0.52,0.52,0
10dpf,0,0,1.26,0,0,0
