stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0,0
3dpf,1.15,6.32,0,0,0.57,0,0
5dpf,0,10.34,0,2.07,0,0.52,1.03
10dpf,0,8.79,0,0,0,0,0
