stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1,0,0
2dpf,2.5,0,0,0.83,6.67,0,0,1.67,3.34
3dpf,1.72,0,0,0,8.05,0,0,0,0
5dpf,1.03,1.55,2.07,0.52,37.73,0.52,1.55,1.03,5.17
10dpf,1.88,0,0,0,6.28,0,0,1.26,0
