stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,2.5,1.67,0.83,0
3dpf,1.72,0,0,0.57,0.57,2.87,0,2.3
5dpf,0,0,0.52,0,0,2.07,0.52,4.13
10dpf,2.51,0.63,0,0,0,0.63,0.63,3.14
