stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,3.34,0.83,0,0,1.67,1.67,0.83,0
3dpf,9.77,0,1.15,0,0,1.72,0.57,0
5dpf,2.07,0,0.52,1.55,0.52,3.62,0,0.52
10dpf,2.51,0,1.26,0,0.63,1.26,0,1.88
