stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4211.76,72.26,30.97,0,712.28,72.26,0,113.55,1692.96,1424.57
12hpf,4231.41,121.45,32.77,131.09,1004.36,202.41,13.49,244.82,1970.16,1208.7
14hpf,2828.91,30.09,163.85,183.91,508.27,300.95,43.47,70.22,1076.72,919.56
16hpf,3660.71,137.4,287.11,256.35,1091.04,420.42,131.25,159.96,1511.45,1517.61
19hpf,4319.26,26.27,111.65,135.73,494.76,273.65,148.86,37.22,405,796.86
24hpf,2348,24,244,79,459,231,119,10,483,338
2dpf,1211.08,33.36,105.93,135.95,567.17,919.99,131.78,15.01,289.42,446.23
3dpf,2870.93,51.14,55.17,73.55,66.08,805.65,36.2,0,75.28,205.15
5dpf,339.04,42.38,176.24,167.45,76.49,769.04,66.67,33.59,190.71,635.18
10dpf,753.04,56.48,121.74,95.39,31.38,553.48,30.75,0.63,110.45,87.85
