stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,3.86,7.71,0,0,0,0,0,0,0,0
14hpf,3.34,0,0,0,3.34,0,0,3.34,0,33.44
16hpf,8.2,0,0,0,4.1,0,0,0,2.05,90.24
19hpf,2.19,0,0,4.38,0,0,13.14,8.76,0,52.54
24hpf,8,1,10,12,4,1,26,3,2,68
2dpf,170.99,2.5,50.88,62.56,70.06,161.81,80.07,8.34,50.88,142.63
3dpf,800.48,13.22,25.28,29.31,23.56,210.89,9.19,0,13.79,77
5dpf,171.59,27.91,75.46,176.76,22.22,274.95,37.73,14.99,45.48,283.22
10dpf,697.82,39.53,65.26,102.29,21.34,213.36,30.75,0.63,32,102.92
