stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,196.14,0,0,0,30.97,10.32,0,0,0,20.65
12hpf,424.11,7.71,19.28,7.71,46.27,23.13,5.78,5.78,111.81,77.11
14hpf,621.96,0,46.81,26.75,86.94,53.5,13.38,6.69,190.6,90.28
16hpf,406.06,6.15,38.97,8.2,86.13,63.58,16.41,2.05,157.91,102.54
19hpf,637.05,4.38,4.38,4.38,61.3,26.27,21.89,0,35.03,43.78
24hpf,578,5,16,7,130,45,11,1,76,41
2dpf,484.6,12.51,30.86,34.2,206.85,324.46,36.7,1.67,120.94,90.08
3dpf,1736,21.26,46.55,27.58,49.99,725.2,22.99,0,59.76,82.17
5dpf,221.72,23.77,84.76,70.81,51.17,633.63,33.59,41.35,130.24,303.38
10dpf,845.29,52.09,132.41,99.15,52.09,1058.02,37.65,1.26,198.3,80.32
