stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,5.78,0,0,0,0,0
14hpf,0,0,0,3.34,0,0,0,0
16hpf,0,0,0,0,2.05,0,0,10.25
24hpf,0,1,0,0,0,0,0,0
2dpf,6.67,1.67,1.67,0.83,3.34,5,1.67,11.68
3dpf,24.14,0,0,1.72,0,1.72,0,6.32
5dpf,4.65,0,0,0.52,1.03,4.65,0.52,36.18
10dpf,24.47,0,0.63,0.63,0,0.63,0.63,0.63
