stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,23.41
16hpf,0,0,2.05,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,43.78
24hpf,0,0,0,0,0,0,0,0,10
2dpf,9.17,0,0,2.5,2.5,0,0,0.83,285.25
3dpf,14.94,1.15,0,1.72,5.17,0.57,0,0,80.45
5dpf,2.58,0.52,0.52,1.55,6.72,0.52,0.52,1.03,221.72
10dpf,6.9,0,1.88,1.26,13.81,0,0,0.63,25.73
