stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.93
2dpf,1.67,0.83,0,0,0.83,0.83,0,0.83
3dpf,2.3,0,0,0,1.15,0,0,0
5dpf,1.55,0,1.03,0.52,2.58,0,0,1.03
10dpf,3.14,0,0,0,3.14,0,0.63,1.26
