stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
24hpf,2,0,0,0,0,1,0,0,1
2dpf,15.85,0,0,4.17,5,20.02,1.67,5.84,4.17
3dpf,102.86,1.15,1.72,1.72,0.57,14.94,1.15,2.3,4.02
5dpf,2.58,0,0.52,0.52,0.52,10.34,1.03,3.62,5.17
10dpf,55.22,1.26,3.77,3.77,3.77,58.36,0.63,5.65,2.51
