stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,5,0,0,0,1.67
3dpf,8.05,0,0,2.87,0,7.47,0,0.57
5dpf,0.52,0,0.52,27.39,0,5.17,0.52,1.55
10dpf,21.96,0.63,0,16.94,0.63,6.9,0.63,0.63
